symbol,sector,setup,entry_date,exit_date,trading_days,entry,stop,target_2r,exit_price,exit_reason,shares,pnl,r_multiple,win,market_state
HINDALCO.NS,Metals,A_flat_base,2023-11-16,2023-12-15,21,497.98,471.96,550.01,550.01,target_2r,37,1356.75,1.357,True,neutral
HINDALCO.NS,Metals,A_flat_base,2023-12-28,2024-01-17,15,600.73,534.64,732.92,553.001220703125,time_stop,15,-815.93,-0.816,False,bull
HINDALCO.NS,Metals,B_ema_pullback,2024-07-08,2024-07-19,9,695.24,668.97,747.78,668.97,stop,47,-1334.69,-1.335,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2017-09-14,2017-10-05,15,76.33,68.81,91.36,70.78254699707031,time_stop,138,-865.55,-0.866,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2017-11-20,2017-12-05,12,79.87,73.2,93.22,79.87,stop,152,407.68,0.408,True,bull
TATAPOWER.NS,Utilities,A_flat_base,2018-01-02,2018-01-18,13,88.17,81.54,101.44,81.54,stop,179,-1286.77,-1.287,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2021-06-08,2021-07-19,30,110.01,99.62,130.8,122.35942840576172,hard_time_exit,107,1117.54,1.118,True,bull
TATAPOWER.NS,Utilities,A_flat_base,2021-08-03,2021-08-24,15,130.85,115.16,162.24,122.45669555664062,time_stop,68,-670.74,-0.671,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2021-09-16,2021-10-01,12,136.31,125.72,157.48,157.48,target_2r,95,1413.42,1.413,True,bull
TATAPOWER.NS,Utilities,B_ema_pullback,2022-04-04,2022-04-06,3,240.63,226.46,268.97,268.97,target_2r,81,1628.74,1.629,True,bull
TATAPOWER.NS,Utilities,A_flat_base,2023-06-09,2023-06-30,15,222.48,208.73,249.98,219.5352478027344,time_stop,104,-406.25,-0.406,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2023-07-07,2023-07-19,9,227.63,215.28,252.33,215.28,stop,83,-1125.05,-1.125,False,bull
TATAPOWER.NS,Utilities,A_flat_base,2023-07-31,2023-08-21,15,234.32,214.49,273.97,236.85264587402344,time_stop,56,41.83,0.042,True,bull
TATAPOWER.NS,Utilities,A_flat_base,2023-09-04,2023-09-21,13,255.51,240.86,284.82,255.51,stop,84,515.72,0.516,True,neutral
TATAPOWER.NS,Utilities,A_flat_base,2023-11-29,2023-12-07,7,272.4,254.37,308.47,308.47,target_2r,73,1884.03,1.884,True,bull
TATAPOWER.NS,Utilities,B_ema_pullback,2023-12-22,2024-01-29,24,327.87,303.63,376.36,376.36,target_2r,46,1573.02,1.573,True,bull
TATAPOWER.NS,Utilities,B_ema_pullback,2024-06-21,2024-06-24,2,439.46,432.0,454.38,431.4508436155595,stop_gap_down,113,-1005.03,-1.005,False,bull
VEDL.NS,Metals,B_ema_pullback,2016-08-05,2016-08-09,3,54.41,51.89,59.45,54.41,stop,561,605.6,0.606,True,bull
VEDL.NS,Metals,A_flat_base,2017-08-09,2017-09-21,30,106.7,97.2,125.71,115.49494171142578,hard_time_exit,106,870.16,0.87,True,bull
VEDL.NS,Metals,A_flat_base,2017-10-27,2017-11-08,9,123.42,115.8,138.67,115.8,stop,143,-1189.66,-1.19,False,bull
VEDL.NS,Metals,B_ema_pullback,2021-01-20,2021-01-22,3,82.33,79.61,87.78,79.61,stop,262,-812.64,-0.813,False,bull
VEDL.NS,Metals,A_flat_base,2021-04-08,2021-04-12,3,114.7,108.79,126.53,108.30756212303125,stop_gap_down,209,-1436.02,-1.436,False,bull
VEDL.NS,Metals,B_ema_pullback,2021-05-25,2021-05-28,4,133.47,127.12,146.16,127.12,stop,212,-1446.2,-1.446,False,bull
VEDL.NS,Metals,B_ema_pullback,2021-06-01,2021-06-16,12,132.7,126.89,144.32,126.89,stop,218,-1366.58,-1.367,False,bull
VEDL.NS,Metals,A_flat_base,2021-08-12,2021-08-17,4,156.46,144.58,180.21,144.58,stop,91,-1181.08,-1.181,False,bull
VEDL.NS,Metals,B_ema_pullback,2021-09-23,2021-09-27,3,152.55,148.02,161.6,148.02,stop,332,-1603.96,-1.604,False,bull
VEDL.NS,Metals,A_flat_base,2021-10-13,2021-10-18,3,160.84,147.3,187.91,187.91,target_2r,84,1605.2,1.605,True,bull
VEDL.NS,Metals,B_ema_pullback,2022-04-22,2022-04-25,2,230.49,225.37,240.73,221.98039208067567,stop_gap_down,130,-1206.25,-1.206,False,neutral
VEDL.NS,Metals,B_ema_pullback,2024-06-18,2024-06-26,7,391.58,378.6,417.54,379.6264383472145,stop_gap_down,94,-51.76,-0.052,False,bull
VEDL.NS,Metals,B_ema_pullback,2024-07-05,2024-07-10,4,409.38,390.46,447.21,390.46,stop,57,-1178.44,-1.178,False,bull
VEDL.NS,Metals,A_flat_base,2024-12-09,2024-12-30,15,458.96,411.82,553.23,411.82,stop,20,-1042.8,-1.043,False,bull
PIDILITIND.NS,Chemicals,B_ema_pullback,2016-06-14,2016-06-24,9,332.95,322.45,353.96,322.45,stop,85,-992.5,-0.992,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2016-07-29,2016-08-03,4,362.99,345.47,398.02,345.47,stop,73,-1378.96,-1.379,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2017-12-11,2018-01-02,16,428.9,396.74,493.23,428.9,stop,31,382.55,0.383,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2018-12-20,2018-12-24,3,578.27,538.01,658.8,538.01,stop,23,-1025.98,-1.026,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2019-03-27,2019-04-22,16,595.21,560.77,664.09,595.21,stop,31,416.6,0.417,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2019-11-01,2019-11-11,7,685.41,647.06,762.11,647.06,stop,29,-1212.15,-1.212,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2020-10-20,2020-10-26,5,753.42,715.08,830.1,715.08,stop,28,-1173.52,-1.174,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2020-10-30,2020-11-19,15,777.29,714.67,902.53,760.673828125,time_stop,16,-365.86,-0.366,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2021-05-24,2021-07-02,30,971.8,886.56,1142.28,1063.5230712890625,hard_time_exit,12,961.78,0.962,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2021-07-06,2021-07-27,15,1107.56,1042.24,1238.2,1127.10205078125,time_stop,15,193.13,0.193,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2021-09-02,2021-09-30,20,1145.05,1071.84,1291.47,1166.9315185546875,time_stop,16,250.1,0.25,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2021-11-12,2021-11-24,8,1221.09,1117.99,1427.28,1117.99,stop,10,-1131.0,-1.131,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2022-08-08,2022-09-21,30,1305.14,1184.62,1546.19,1386.8662109375,hard_time_exit,8,709.02,0.709,True,bull
PIDILITIND.NS,Chemicals,A_flat_base,2023-06-14,2023-06-28,11,1322.87,1283.05,1402.52,1283.05,stop,25,-1095.5,-1.095,False,bull
PIDILITIND.NS,Chemicals,A_flat_base,2024-03-07,2024-04-19,27,1402.2,1314.33,1577.93,1402.2,stop,11,339.3,0.339,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2016-09-29,2016-09-29,1,398.31,381.12,432.69,381.12,stop,75,-1389.25,-1.389,False,neutral
HAVELLS.NS,Consumer Electricals,B_ema_pullback,2017-02-17,2017-02-20,2,408.62,389.99,445.88,389.99,stop,63,-1273.69,-1.274,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2017-10-11,2017-10-25,10,507.5,461.79,598.91,461.79,stop,22,-1105.62,-1.106,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2017-12-11,2018-01-02,16,512.24,476.29,584.14,520.49365234375,time_stop,30,147.61,0.148,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2018-01-24,2018-01-31,5,554.83,510.5,643.49,510.5,stop,23,-1119.59,-1.12,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2018-07-11,2018-08-09,22,548.91,495.71,655.31,655.31,target_2r,19,1442.8,1.443,True,neutral
HAVELLS.NS,Consumer Electricals,A_flat_base,2019-01-23,2019-02-12,15,689.01,636.81,793.4,676.3839721679688,time_stop,23,-390.4,-0.39,False,neutral
HAVELLS.NS,Consumer Electricals,A_flat_base,2020-10-12,2020-10-30,15,690.14,629.25,811.91,703.9044799804688,time_stop,17,134.0,0.134,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2020-12-16,2020-12-21,4,834.42,786.2,930.85,834.42,stop,19,333.89,0.334,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2021-01-22,2021-02-12,15,1105.46,937.06,1442.25,1107.2813720703125,time_stop,6,-89.07,-0.089,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2021-08-04,2021-08-25,15,1209.61,1086.38,1456.06,1171.76318359375,time_stop,8,-402.77,-0.403,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2021-09-02,2021-09-28,18,1315.67,1158.87,1629.28,1332.895751953125,time_stop,6,3.35,0.003,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2023-06-01,2023-06-22,16,1288.33,1219.64,1425.71,1305.6904296875,time_stop,15,160.41,0.16,True,neutral
HAVELLS.NS,Consumer Electricals,A_flat_base,2023-09-11,2023-10-03,15,1445.5,1328.15,1680.19,1367.0638427734375,time_stop,9,-805.93,-0.806,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2024-02-28,2024-03-13,10,1461.85,1361.06,1663.43,1461.85,stop,11,403.95,0.404,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2024-04-03,2024-04-25,15,1532.03,1416.99,1762.1,1540.964111328125,time_stop,9,-19.59,-0.02,False,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2024-04-29,2024-06-11,30,1637.29,1435.66,2040.56,1815.6435546875,hard_time_exit,5,838.34,0.838,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2024-06-24,2024-07-12,15,1875.12,1788.7,2047.96,1890.5338134765625,time_stop,12,84.97,0.085,True,bull
HAVELLS.NS,Consumer Electricals,A_flat_base,2024-09-13,2024-10-04,15,1984.2,1841.6,2269.39,1916.289794921875,time_stop,7,-575.37,-0.575,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2016-07-21,2016-08-10,15,189.58,172.01,224.72,181.0542907714844,time_stop,61,-620.07,-0.62,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2017-10-17,2017-10-30,9,214.35,202.94,237.18,214.35,stop,99,459.58,0.46,True,bull
BERGEPAINT.NS,Consumer,A_flat_base,2018-05-23,2018-06-12,15,235.41,213.9,278.44,227.13937377929688,time_stop,47,-488.72,-0.489,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2018-07-09,2018-08-20,30,240.26,217.74,285.29,267.8189392089844,hard_time_exit,51,1179.53,1.18,True,neutral
BERGEPAINT.NS,Consumer,A_flat_base,2019-09-23,2019-10-18,18,327.25,289.69,402.36,402.36,target_2r,29,1552.35,1.552,True,bull
BERGEPAINT.NS,Consumer,A_flat_base,2020-08-10,2020-08-28,15,455.13,420.98,523.44,458.170166015625,time_stop,33,0.33,0.0,True,bull
BERGEPAINT.NS,Consumer,A_flat_base,2020-10-30,2020-11-19,15,514.61,477.78,588.26,517.3003540039062,time_stop,29,-21.98,-0.022,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2021-05-26,2021-06-15,15,672.64,621.97,773.99,669.16796875,time_stop,22,-176.38,-0.176,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2021-07-08,2021-07-29,15,693.26,650.0,779.77,686.83642578125,time_stop,26,-267.01,-0.267,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2023-06-14,2023-07-05,15,549.93,523.38,603.02,554.2899169921875,time_stop,40,74.4,0.074,True,bull
BERGEPAINT.NS,Consumer,A_flat_base,2023-08-02,2023-08-23,15,580.25,545.9,648.95,578.0618286132812,time_stop,34,-174.4,-0.174,False,bull
BERGEPAINT.NS,Consumer,A_flat_base,2024-09-05,2024-10-03,20,595.6,564.51,657.79,593.0696411132812,time_stop,34,-186.03,-0.186,False,bull
COLPAL.NS,FMCG,A_flat_base,2016-08-09,2016-08-30,15,833.2,754.53,990.53,781.7197875976562,time_stop,12,-717.76,-0.718,False,bull
COLPAL.NS,FMCG,A_flat_base,2017-04-24,2017-05-15,15,860.65,812.14,957.68,812.14,stop,22,-1167.22,-1.167,False,bull
COLPAL.NS,FMCG,A_flat_base,2018-05-16,2018-06-26,30,970.39,909.97,1091.23,1006.7250366210938,hard_time_exit,17,710.38,0.71,True,bull
COLPAL.NS,FMCG,A_flat_base,2019-11-08,2019-11-22,10,1413.49,1292.25,1655.96,1292.25,stop,9,-1191.16,-1.191,False,bull
COLPAL.NS,FMCG,A_flat_base,2020-10-28,2020-11-17,15,1356.8,1237.15,1596.1,1365.6326904296875,time_stop,8,-29.34,-0.029,False,bull
COLPAL.NS,FMCG,A_flat_base,2021-07-09,2021-07-29,14,1569.56,1515.84,1677.01,1569.56,stop,18,383.57,0.384,True,bull
COLPAL.NS,FMCG,A_flat_base,2023-07-06,2023-07-28,17,1698.8,1573.85,1948.71,1948.71,target_2r,7,1274.52,1.275,True,bull
COLPAL.NS,FMCG,A_flat_base,2023-11-30,2023-12-13,10,2122.44,2039.74,2287.83,2287.83,target_2r,13,1553.87,1.554,True,bull
COLPAL.NS,FMCG,A_flat_base,2023-12-29,2024-01-18,15,2412.89,2255.41,2727.86,2390.697509765625,time_stop,5,-210.96,-0.211,False,bull
COLPAL.NS,FMCG,A_flat_base,2024-03-15,2024-04-08,15,2578.0,2372.54,2988.92,2583.90234375,time_stop,4,-76.39,-0.076,False,bull
COLPAL.NS,FMCG,A_flat_base,2024-06-06,2024-06-27,15,2886.78,2528.57,3603.21,2758.398193359375,time_stop,2,-356.76,-0.357,False,bull
COLPAL.NS,FMCG,A_flat_base,2024-07-30,2024-09-10,30,3207.54,2992.75,3637.12,3564.3369140625,hard_time_exit,8,2186.35,2.186,True,bull
COLPAL.NS,FMCG,A_flat_base,2024-09-30,2024-10-14,10,3674.09,3477.92,4066.43,3477.92,stop,5,-1080.85,-1.081,False,bull
MARICO.NS,FMCG,A_flat_base,2016-08-03,2016-08-24,15,266.59,238.72,322.32,252.86534118652344,time_stop,47,-745.06,-0.745,False,bull
MARICO.NS,FMCG,A_flat_base,2017-03-30,2017-04-21,15,264.21,246.53,299.58,263.9938049316406,time_stop,61,-113.19,-0.113,False,bull
MARICO.NS,FMCG,A_flat_base,2017-04-27,2017-05-18,15,284.52,261.75,330.05,268.9217224121094,time_stop,43,-770.73,-0.771,False,bull
MARICO.NS,FMCG,A_flat_base,2017-09-14,2017-09-27,10,297.51,274.99,342.55,274.99,stop,45,-1113.4,-1.113,False,bull
MARICO.NS,FMCG,A_flat_base,2021-06-16,2021-07-28,30,476.9,454.02,522.66,499.06353759765625,hard_time_exit,44,890.96,0.891,True,bull
MARICO.NS,FMCG,A_flat_base,2021-08-02,2021-08-06,5,518.27,496.1,562.6,496.1,stop,53,-1275.01,-1.275,False,bull
MARICO.NS,FMCG,A_flat_base,2021-08-23,2021-08-25,3,508.84,481.98,562.57,481.98,stop,41,-1201.26,-1.201,False,bull
MARICO.NS,FMCG,A_flat_base,2021-09-03,2021-09-24,15,531.41,483.39,627.46,524.6686401367188,time_stop,21,-241.57,-0.242,False,bull
MARICO.NS,FMCG,A_flat_base,2023-07-06,2023-07-07,2,517.43,503.9,544.48,503.9,stop,59,-898.27,-0.898,False,bull
MARICO.NS,FMCG,A_flat_base,2023-07-28,2023-08-17,14,538.19,512.65,589.27,538.19,stop,43,436.34,0.436,True,bull
MARICO.NS,FMCG,B_ema_pullback,2024-06-06,2024-06-27,15,637.67,578.91,755.19,602.4138793945312,time_stop,17,-699.35,-0.699,False,bull
MARICO.NS,FMCG,A_flat_base,2024-07-19,2024-08-06,13,676.32,619.5,789.95,619.5,stop,18,-1122.76,-1.123,False,bull
DABUR.NS,FMCG,A_flat_base,2017-11-01,2017-11-21,15,310.21,287.13,356.36,311.858642578125,time_stop,58,-4.38,-0.004,False,bull
DABUR.NS,FMCG,A_flat_base,2018-08-01,2018-09-14,30,395.77,343.41,500.49,436.8425598144531,hard_time_exit,20,834.33,0.834,True,bull
DABUR.NS,FMCG,A_flat_base,2019-11-06,2019-11-27,15,455.57,420.26,526.18,442.13092041015625,time_stop,31,-516.61,-0.517,False,bull
DABUR.NS,FMCG,A_flat_base,2021-07-02,2021-07-23,15,561.55,531.3,622.04,559.6585083007812,time_stop,35,-166.2,-0.166,False,bull
DABUR.NS,FMCG,A_flat_base,2022-12-08,2022-12-19,8,585.55,556.94,642.76,556.94,stop,40,-1244.4,-1.244,False,bull
DABUR.NS,FMCG,A_flat_base,2024-07-09,2024-07-24,11,607.49,586.06,650.36,607.49,stop,45,371.68,0.372,True,bull
DABUR.NS,FMCG,A_flat_base,2024-09-10,2024-09-25,12,656.49,621.39,726.68,621.39,stop,36,-1363.6,-1.364,False,bull
GODREJCP.NS,FMCG,A_flat_base,2016-05-26,2016-06-15,15,450.84,415.08,522.36,455.4944763183594,time_stop,30,39.63,0.04,True,neutral
GODREJCP.NS,FMCG,A_flat_base,2016-09-08,2016-09-29,15,514.25,464.52,613.72,485.14495849609375,time_stop,20,-682.1,-0.682,False,bull
GODREJCP.NS,FMCG,A_flat_base,2017-04-26,2017-05-23,19,544.23,502.44,627.8,544.23,stop,26,443.14,0.443,True,bull
GODREJCP.NS,FMCG,A_flat_base,2017-06-22,2017-07-13,15,606.28,559.66,699.52,608.7743530273438,time_stop,21,-47.62,-0.048,False,bull
GODREJCP.NS,FMCG,A_flat_base,2017-11-29,2017-12-19,15,614.56,559.34,724.99,615.4354248046875,time_stop,19,-83.37,-0.083,False,bull
GODREJCP.NS,FMCG,A_flat_base,2018-04-19,2018-05-10,15,709.54,660.99,806.65,670.5299072265625,time_stop,23,-997.23,-0.997,False,bull
GODREJCP.NS,FMCG,A_flat_base,2018-07-12,2018-08-01,15,833.86,757.33,986.91,825.8886108398438,time_stop,13,-203.63,-0.204,False,neutral
GODREJCP.NS,FMCG,B_ema_pullback,2020-07-20,2020-07-21,2,675.49,650.89,724.69,650.89,stop,46,-1231.6,-1.232,False,bull
GODREJCP.NS,FMCG,A_flat_base,2020-08-14,2020-08-17,2,685.97,652.74,752.42,652.74,stop,35,-1263.05,-1.263,False,bull
GODREJCP.NS,FMCG,A_flat_base,2021-05-28,2021-06-14,12,805.21,769.9,875.83,875.83,target_2r,35,1771.43,1.771,True,bull
GODREJCP.NS,FMCG,A_flat_base,2021-07-07,2021-08-05,21,926.52,832.1,1115.36,936.8720703125,time_stop,10,3.52,0.004,True,bull
GODREJCP.NS,FMCG,A_flat_base,2021-08-23,2021-09-24,24,1004.11,918.68,1174.97,1004.11,stop,13,412.58,0.413,True,bull
GODREJCP.NS,FMCG,A_flat_base,2023-07-06,2023-07-24,13,1056.96,989.86,1191.15,989.86,stop,15,-1106.5,-1.107,False,bull
GODREJCP.NS,FMCG,A_flat_base,2023-12-22,2024-01-04,9,1039.16,983.95,1149.57,1149.57,target_2r,19,1500.9,1.501,True,bull
GODREJCP.NS,FMCG,A_flat_base,2024-06-06,2024-06-27,15,1388.32,1216.55,1731.86,1323.7576904296875,time_stop,5,-422.81,-0.423,False,bull
GODREJCP.NS,FMCG,A_flat_base,2024-07-09,2024-07-30,15,1401.94,1321.04,1563.74,1399.373291015625,time_stop,15,-138.5,-0.139,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2016-07-01,2016-07-26,17,696.99,645.36,800.24,705.4000244140625,time_stop,19,59.79,0.06,True,bull
SIEMENS.NS,Capital Goods,A_flat_base,2016-09-08,2016-09-12,3,721.61,688.72,787.39,688.72,stop,40,-1415.6,-1.416,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2017-03-15,2017-04-27,30,700.7,658.89,784.32,739.111328125,hard_time_exit,27,981.29,0.981,True,bull
SIEMENS.NS,Capital Goods,A_flat_base,2017-05-10,2017-05-30,15,815.15,727.25,990.94,760.0281372070312,time_stop,12,-761.46,-0.761,False,bull
SIEMENS.NS,Capital Goods,B_ema_pullback,2019-06-10,2019-07-05,20,714.37,683.71,775.7,714.37,stop,36,452.06,0.452,True,bull
SIEMENS.NS,Capital Goods,A_flat_base,2020-11-27,2020-12-18,15,872.86,776.5,1065.59,879.9957275390625,time_stop,11,-21.51,-0.022,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2021-01-20,2021-01-29,7,964.44,907.84,1077.64,907.84,stop,19,-1175.4,-1.175,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2021-02-03,2021-03-17,30,1038.82,901.29,1313.88,1048.5806884765625,hard_time_exit,6,-41.44,-0.041,False,neutral
SIEMENS.NS,Capital Goods,B_ema_pullback,2022-01-04,2022-01-05,2,1369.03,1346.08,1414.93,1346.08,stop,36,-926.2,-0.926,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2023-07-13,2023-07-20,6,2239.75,2119.68,2479.89,2119.68,stop,9,-1180.63,-1.181,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2023-08-01,2023-08-14,10,2335.75,2100.39,2806.46,2100.39,stop,4,-1041.44,-1.041,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2023-12-19,2024-01-09,15,2420.31,2200.02,2860.89,2443.178955078125,time_stop,4,-8.52,-0.009,False,bull
SIEMENS.NS,Capital Goods,A_flat_base,2024-05-07,2024-05-21,10,3597.46,3275.07,4242.24,4242.24,target_2r,3,1511.95,1.512,True,bull
SIEMENS.NS,Capital Goods,B_ema_pullback,2024-06-18,2024-07-08,15,4581.7,4031.6,5681.89,4528.21923828125,time_stop,1,-153.48,-0.153,False,bull
SIEMENS.NS,Capital Goods,B_ema_pullback,2024-07-11,2024-07-16,4,4645.46,4406.88,5122.62,4406.88,stop,5,-1292.9,-1.293,False,bull
ABB.NS,Capital Goods,A_flat_base,2016-05-11,2016-05-20,8,1110.58,1060.79,1210.16,1060.79,stop,17,-946.43,-0.946,False,bull
ABB.NS,Capital Goods,A_flat_base,2017-05-10,2017-05-30,15,1355.2,1212.37,1640.85,1273.6502685546875,time_stop,7,-670.85,-0.671,False,bull
ABB.NS,Capital Goods,A_flat_base,2018-01-15,2018-01-24,8,1298.53,1219.1,1457.4,1457.4,target_2r,13,1488.73,1.489,True,bull
ABB.NS,Capital Goods,A_flat_base,2019-04-24,2019-05-10,11,1285.69,1201.73,1453.61,1201.73,stop,10,-939.6,-0.94,False,bull
ABB.NS,Capital Goods,B_ema_pullback,2019-06-10,2019-07-05,20,1376.7,1317.69,1494.71,1376.7,stop,17,372.0,0.372,True,bull
ABB.NS,Capital Goods,A_flat_base,2021-01-19,2021-02-04,12,1310.77,1227.62,1477.07,1477.07,target_2r,12,1396.7,1.397,True,bull
ABB.NS,Capital Goods,B_ema_pullback,2021-06-15,2021-06-18,4,1625.47,1549.01,1778.38,1625.47,stop,13,358.7,0.359,True,bull
ABB.NS,Capital Goods,B_ema_pullback,2021-06-21,2021-07-08,14,1664.03,1587.42,1817.26,1664.03,stop,8,206.48,0.206,True,bull
ABB.NS,Capital Goods,A_flat_base,2023-05-05,2023-06-13,28,3590.45,3264.42,4242.51,4242.51,target_2r,3,1530.15,1.53,True,bull
ABB.NS,Capital Goods,A_flat_base,2024-01-10,2024-02-01,15,4851.69,4522.45,5510.16,4522.45,stop,3,-1087.72,-1.088,False,bull
ABB.NS,Capital Goods,A_flat_base,2024-03-28,2024-04-23,16,6180.3,5466.27,7608.37,6201.1181640625,time_stop,1,-79.18,-0.079,False,bull
ABB.NS,Capital Goods,B_ema_pullback,2024-06-28,2024-07-12,11,8612.24,8154.11,9528.51,8154.11,stop,2,-1016.26,-1.016,False,bull
BOSCHLTD.NS,Auto Ancillary,A_flat_base,2021-07-06,2021-07-27,15,14643.47,13880.01,16170.4,14105.0029296875,time_stop,1,-638.47,-0.638,False,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2016-07-27,2016-07-29,3,241.82,224.05,277.36,277.36,target_2r,61,1534.84,1.535,True,bull
MUTHOOTFIN.NS,NBFC,B_ema_pullback,2016-08-31,2016-09-06,4,301.07,285.16,332.88,301.07,stop,79,520.1,0.52,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2017-07-13,2017-08-02,15,403.62,376.3,458.25,396.76214599609375,time_stop,42,-388.03,-0.388,False,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2017-08-09,2017-08-10,2,413.88,380.02,481.59,380.02,stop,33,-1217.38,-1.217,False,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2018-09-06,2018-09-28,15,387.17,341.28,478.95,341.28,stop,24,-1201.36,-1.201,False,bull
MUTHOOTFIN.NS,NBFC,B_ema_pullback,2018-12-31,2019-01-28,21,444.68,415.53,502.97,444.68,stop,38,453.66,0.454,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2019-03-06,2019-04-22,30,499.29,449.35,599.17,526.028076171875,hard_time_exit,20,666.78,0.667,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2019-06-26,2019-07-08,9,570.52,535.58,640.39,535.58,stop,28,-1078.32,-1.078,False,bull
MUTHOOTFIN.NS,NBFC,B_ema_pullback,2020-07-20,2020-07-22,3,1043.71,989.95,1151.22,1151.22,target_2r,9,652.55,0.653,True,bull
MUTHOOTFIN.NS,NBFC,B_ema_pullback,2021-07-01,2021-07-12,8,1383.75,1341.53,1468.2,1468.2,target_2r,26,1546.84,1.547,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2021-07-23,2021-08-06,11,1505.87,1409.41,1698.8,1409.41,stop,11,-1161.06,-1.161,False,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2023-05-23,2023-06-12,15,1084.47,987.31,1278.78,1094.1005859375,time_stop,10,-3.69,-0.004,False,neutral
MUTHOOTFIN.NS,NBFC,A_flat_base,2023-06-22,2023-08-03,30,1194.36,1101.25,1380.59,1289.0032958984375,hard_time_exit,11,933.41,0.933,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2023-11-30,2023-12-20,15,1370.9,1247.05,1618.61,1393.6241455078125,time_stop,8,81.79,0.082,True,bull
MUTHOOTFIN.NS,NBFC,B_ema_pullback,2024-04-25,2024-05-08,9,1585.14,1522.54,1710.33,1585.14,stop,15,338.2,0.338,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2024-06-28,2024-07-19,15,1795.98,1667.37,2053.2,1803.7374267578125,time_stop,8,-37.94,-0.038,False,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2024-08-22,2024-09-11,15,1881.93,1748.78,2148.23,1908.9002685546875,time_stop,7,88.79,0.089,True,bull
MUTHOOTFIN.NS,NBFC,A_flat_base,2024-09-16,2024-09-20,5,1985.73,1903.41,2150.36,1903.41,stop,14,-1252.48,-1.252,False,bull
LUPIN.NS,Pharma,A_flat_base,2018-09-10,2018-09-21,8,928.46,860.45,1064.49,860.45,stop,16,-1188.16,-1.188,False,bull
LUPIN.NS,Pharma,A_flat_base,2023-06-22,2023-07-27,25,856.97,797.99,974.93,974.93,target_2r,15,1256.54,1.257,True,bull
LUPIN.NS,Pharma,A_flat_base,2023-07-28,2023-08-09,9,975.61,921.7,1083.44,1083.44,target_2r,20,1517.5,1.518,True,bull
LUPIN.NS,Pharma,A_flat_base,2023-12-29,2024-02-08,28,1334.01,1187.53,1626.98,1626.98,target_2r,7,1511.35,1.511,True,bull
